_id,Tipo,nombreAlojamiento,Zona,Nhab,Servicios,Fechas,Valoracion,Evaluaciones,Noche,Total
6581ffbe7d4586d80596acf5,Habitación privada,Gorgeous vintage room with AC (old town),Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,85",(379 evaluaciones),76 €,151€ en total
6581ffbe7d4586d80596acf6,Habitación privada,Room in the center of Barcelona 1,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,44",(59 evaluaciones),55 €,110€ en total
6581ffbe7d4586d80596acf7,Habitación privada,Spotless db room + private bathroom Sants Stn,Distrito de Sants-Montjuïc,3 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,81",(97 evaluaciones),73 €,145€ en total
6581ffbe7d4586d80596acf8,Habitación privada,"Large cosy room in medieval town, city centre",Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,3 dic. – 5 dic.,"4,8",(69 evaluaciones),83 €,165€ en total
6581ffbe7d4586d80596acf9,Habitación privada,Double Simple Room + Perfect Central Location,Sant Marti,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina,17 dic. – 19 dic.,"4,45",(20 evaluaciones),42 €,83€ en total
6581ffbe7d4586d80596acfa,Habitación privada,Cozy Room in Eixample (downtown Barcelona) 2,L'Antiga Esquerra de l'Eixample,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,5",(40 evaluaciones),61 €,121€ en total
6581ffbe7d4586d80596acfb,Habitación privada,Unique & Quiet Space in Heart of Barcelona,Ciutat Vella,"3 huéspedes · 1 dormitorio · 2 camas · 1,5 baños compartidos",Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,97",(32 evaluaciones),57 €,114€ en total
6581ffbe7d4586d80596acfc,Habitación privada,Large room with private balcony 1,Sant Pere-Santa Caterina i la Ribera,4 huéspedes · 1 dormitorio · 3 camas · 1 baño compartido,Wifi · Cocina,17 dic. – 19 dic.,"4,54",(28 evaluaciones),71 €,142€ en total
6581ffbe7d4586d80596acfd,Habitación privada,Habitación doble ideal para parejas,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina,10 dic. – 12 dic.,"4,83",(36 evaluaciones),58 €,116€ en total
6581ffbe7d4586d80596acfe,Habitación privada,Stylish Balcony Private Room,Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,62",(144 evaluaciones),53 €,106€ en total
6581ffbe7d4586d80596acff,Apartamento con servicios entero,Estudio luminoso en el centro de Barcelona,Eixample,2 huéspedes · Estudio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,7",(47 evaluaciones),122 €,244€ en total
6581ffbe7d4586d80596ad00,Habitación privada,✈️ Habitación individual a 10 minutos del aeropuerto.,El Prat de Llobregat,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina,19 nov. – 21 nov.,"4,56",(16 evaluaciones),30 €,59€ en total
6581ffbe7d4586d80596ad01,Habitación privada,"Room whith private bathroom, center near beach",Ciutat Vella,4 huéspedes · 1 dormitorio · 3 camas · 1 baño privado,Wifi · Cocina · Aire acondicionado,10 dic. – 12 dic.,"4,42",(88 evaluaciones),70 €,139€ en total
6581ffbe7d4586d80596ad02,Alojamiento entero: loft,Precioso Loft en Barcelona *Bcn* C03,Eixample,3 huéspedes · Estudio · 2 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Cocina · Lavadora,3 dic. – 5 dic.,"4,66",(92 evaluaciones),130 €,260€ en total
6581ffbe7d4586d80596ad03,Habitación privada,Finca Modernista S. XIX Arc del Triunf Hab. Single,Eixample,"1 huésped · 1 dormitorio · 2 camas · 1,5 baños compartidos",Wifi · Cocina,24 dic. – 26 dic.,"4,93",(14 evaluaciones),42 €,83€ en total
6581ffbe7d4586d80596ad04,Habitación de hostal,Pension Ciudadela - Individual - Tarifa estandar,Sant Pere-Santa Caterina i la Ribera,1 huésped · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,24 dic. – 26 dic.,"4,73",(11 evaluaciones),59 €,118€ en total
6581ffbe7d4586d80596ad05,Alojamiento entero: piso,5-3 · Apartamento con encanto en Barcelona,Eixample,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,71",(24 evaluaciones),131 €,261€ en total
6581ffbe7d4586d80596ad06,Habitación de hotel,Lovely Double Room with balcony Born,Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,62",(185 evaluaciones),77 €,153€ en total
6581ffbe7d4586d80596ad07,Habitación privada,Luminosa habitación en casa en Barcelona,Gràcia,"2 huéspedes · 1 dormitorio · 1 cama · 2,5 baños compartidos",Wifi · Lavadora,24 dic. – 26 dic.,"4,79",(63 evaluaciones),49 €,98€ en total
6581ffbe7d4586d80596ad08,Habitación privada,Cuarto Doble Acogedor en centro BCN. Calefacción,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,10 dic. – 12 dic.,"4,84",(149 evaluaciones),65 €,130€ en total
6581ffbe7d4586d80596ad09,Alojamiento entero: apartamento,"New apartment. Fira I Europa. - MWC, Granvia Fira",complejo residencial,"4 huéspedes · 1 dormitorio · 2 camas · 1,5 baños",Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,72",(220 evaluaciones),103 €,206€ en total
6581ffbe7d4586d80596ad0a,Habitación privada,Habitacion Sants-Monjuic,Distrito de Sants-Montjuïc,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,NA,No hay evaluaciones,30 €,59€ en total
6581ffbe7d4586d80596ad0b,Habitación privada,Single room in the heart of Gracia,Gràcia,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Aire acondicionado,31 dic. – 2 ene.,"4,53",(157 evaluaciones),40 €,79€ en total
6581ffbe7d4586d80596ad0c,Habitación privada,Single room in the heart of Gracia,Gràcia,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Aire acondicionado,31 dic. – 2 ene.,"4,53",(157 evaluaciones),40 €,79€ en total
6581ffbe7d4586d80596ad0d,Alojamiento entero: piso,"Bonito y Centrico! Plaza España-FIRA- Rambla 10""",El Poble Sec,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,49",(134 evaluaciones),116 €,231€ en total
6581ffbe7d4586d80596ad0e,Habitación de hotel,Tiny Double Room,Eixample,2 huéspedes · 1 dormitorio · 1 baño privado,Wifi · Aire acondicionado,17 dic. – 19 dic.,"4,69",(191 evaluaciones),70 €,139€ en total
6581ffbe7d4586d80596ad0f,Habitación privada,DOUBLE ROOM NEAR TO THE BEACH AND SAGRADA FAMILIA,El Fort Pienc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,31",(29 evaluaciones),52 €,104€ en total
6581ffbe7d4586d80596ad10,Habitación de hotel,AIRHOSTEL Aeropuerto Barcelona (Mixed room 001),El Prat de Llobregat,1 huésped · 1 dormitorio · 1 cama · 7 baños,Wifi · Cocina · Aire acondicionado,26 nov. – 28 nov.,"4,55",(108 evaluaciones),18 €,36€ en total
6581ffbe7d4586d80596ad11,Habitación privada,"Céntrico, tranquilo y seguro",L'Antiga Esquerra de l'Eixample,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina,10 dic. – 12 dic.,"4,78",(63 evaluaciones),58 €,116€ en total
6581ffbe7d4586d80596ad12,Habitación privada,"Bcn. Gracia, tranquilo y con terraza",El Camp d'en Grassot i Gràcia Nova,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,83",(7 evaluaciones),36 €,71€ en total
6581ffbe7d4586d80596ad13,Habitación privada,Barcelona One,Ciutat Vella,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,31 dic. – 2 ene.,"4,41",(140 evaluaciones),40 €,80€ en total
6581ffbe7d4586d80596ad14,Alojamiento entero: piso,#1 Atico soleado con terraza - Camp Nou - BCN Fira,L'Hospitalet de Llobregat,"4 huéspedes · 1 dormitorio · 3 camas · 1,5 baños",Wifi · Cocina · Aire acondicionado,17 dic. – 19 dic.,"4,87",(226 evaluaciones),105 €,210€ en total
6581ffbe7d4586d80596ad15,Alojamiento entero: piso,4-4 · Céntrico apartamento de diseño,Eixample,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,5,(9 evaluaciones),130 €,259€ en total
6581ffbe7d4586d80596ad16,Alojamiento entero: piso,5-1 · Precioso apartamento en el centro de Barcelona,Eixample,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,33",(12 evaluaciones),120 €,239€ en total
6581ffbe7d4586d80596ad17,Habitación privada,habitacion privada en Sants estacion,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi,24 dic. – 26 dic.,"4,56",(27 evaluaciones),26 €,52€ en total
6581ffbe7d4586d80596ad18,Habitación privada,Quiet Room in a Catalan Modernist Apartment,Eixample,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Lavadora,24 dic. – 26 dic.,NA,No hay evaluaciones,60 €,119€ en total
6581ffbe7d4586d80596ad19,Habitación privada,Beauty Room for 2 Persons Centre El Born,Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,72",(75 evaluaciones),77 €,154€ en total
6581ffbe7d4586d80596ad1a,Alojamiento entero: piso,Precioso Estudio en Barcelona *Bcn* A01,Eixample,3 huéspedes · Estudio · 2 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,76",(46 evaluaciones),103 €,206€ en total
6581ffbe7d4586d80596ad1b,Habitación privada,Habitación doble ( tranquila) cerca de Las Ramblas,Ciutat Vella,2 huéspedes · 1 dormitorio · 2 camas · 2 baños compartidos,Wifi · Lavadora,10 dic. – 12 dic.,"4,9",(10 evaluaciones),50 €,100€ en total
6581ffbe7d4586d80596ad1c,Habitación de hotel boutique,Urban Boutique Room 3,L'Hospitalet de Llobregat,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,17 dic. – 19 dic.,"4,4",(20 evaluaciones),51 €,102€ en total
6581ffbe7d4586d80596ad1d,Habitación de hotel,Estilo atemporal en habitación doble con balcón,Eixample,2 huéspedes · 1 dormitorio · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,52",(462 evaluaciones),84 €,168€ en total
6581ffbe7d4586d80596ad1e,Habitación privada,Luxurious Room with En Suite Bathroom,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 baño privado,Wifi · Cocina · Aire acondicionado,24 dic. – 26 dic.,"4,88",(42 evaluaciones),95 €,189€ en total
6581ffbe7d4586d80596ad1f,Alojamiento entero: piso,Barcelona Marta´s Flat 2 - FC Barcelona HUTB017186,L'Hospitalet de Llobregat,3 huéspedes · 2 dormitorios · 3 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,56",(103 evaluaciones),71 €,141€ en total
6581ffbe7d4586d80596ad20,Habitación de hotel boutique,"Habitación Doble Exterior, baño privado y balcón",Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,17 dic. – 19 dic.,"4,56",(9 evaluaciones),87 €,174€ en total
6581ffbe7d4586d80596ad21,Habitación privada,Luxury room with private bathroom 2,Sant Pere-Santa Caterina i la Ribera,3 huéspedes · 1 dormitorio · 1 baño privado,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,53",(15 evaluaciones),76 €,151€ en total
6581ffbe7d4586d80596ad22,Habitación privada,Hostal Ola Living Diagonal 11,Sarrià-Sant Gervasi,2 huéspedes · Estudio · 1 baño,Wifi · Aire acondicionado,3 dic. – 5 dic.,"4,5",(4 evaluaciones),74 €,147€ en total
6581ffbe7d4586d80596ad23,Alojamiento entero: piso,Apartamento SAGRADA FAMILIA - free WIFI - NETFLIX,Sant Marti,5 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,23",(344 evaluaciones),110 €,220€ en total
6581ffbe7d4586d80596ad24,Alojamiento entero: loft,Estudio&terraza/mágicas vistas,Eixample,2 huéspedes · 1 dormitorio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,24 dic. – 26 dic.,"4,92",(441 evaluaciones),154 €,307€ en total
6581ffbe7d4586d80596ad25,Habitación privada,"Casa,Coris (gata) Conxa ,Prat,playas ,Fira,centro",L'Hospitalet de Llobregat,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina,24 dic. – 26 dic.,"4,63",(156 evaluaciones),26 €,52€ en total
6581ffbe7d4586d80596ad26,Habitación privada,Beautiful Room in GRAN VÍA next Pl. España,La Font de la Guatlla,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Cocina · Aire acondicionado,3 dic. – 5 dic.,"4,83",(133 evaluaciones),64 €,128€ en total
6581ffbe7d4586d80596ad27,Habitación privada,"El Faro, habitacion privada 2",Distrito de Horta-Guinardó,2 huéspedes · 1 dormitorio · 2 camas · 1 baño compartido,Wifi · Cocina · Lavadora,31 dic. – 2 ene.,"4,48",(86 evaluaciones),38 €,76€ en total
6581ffbe7d4586d80596ad28,Alojamiento entero: piso,Tranquilo apartamento zona de moda y cerca centro,El Poble Sec,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,73",(213 evaluaciones),98 €,195€ en total
6581ffbe7d4586d80596ad29,Habitación privada,HABITACIÓN CERCA A SAGRADA FAMILIA Y PLAYA,El Fort Pienc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,51",(37 evaluaciones),59 €,118€ en total
6581ffbe7d4586d80596ad2a,Alojamiento entero: piso,E-1 · E-1 · Apartamento céntrico,Eixample,4 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,45",(11 evaluaciones),115 €,230€ en total
6581ffbe7d4586d80596ad2b,Alojamiento entero: piso,5-2 · Apartamento céntrico en Barcelona,Eixample,4 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,3 dic. – 5 dic.,"4,63",(16 evaluaciones),127 €,254€ en total
6581ffbe7d4586d80596ad2c,Habitación privada,Habitacion-1,Ciutat Vella,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina,3 dic. – 5 dic.,"4,73",(127 evaluaciones),51 €,101€ en total
6581ffbe7d4586d80596ad2d,Habitación privada,Sagrada Familia Apartment + Rooftoph,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora,3 dic. – 5 dic.,"4,14",(69 evaluaciones),51 €,101€ en total
6581ffbe7d4586d80596ad2e,Habitación privada,步行2分钟到圣家堂的家庭民宿,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Lavadora,24 dic. – 26 dic.,"4,55",(40 evaluaciones),38 €,75€ en total
6581ffbe7d4586d80596ad2f,Habitación privada,Bonita habitación en casa en Barcelona,Gràcia,"2 huéspedes · 1 dormitorio · 1 cama · 2,5 baños compartidos",Wifi · Lavadora,17 dic. – 19 dic.,"4,79",(28 evaluaciones),42 €,83€ en total
6581ffbe7d4586d80596ad30,Habitación privada,Preciosa habitación con un balcón,El Poble Sec,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,19 nov. – 21 nov.,"4,83",(79 evaluaciones),64 €,127€ en total
6581ffbe7d4586d80596ad31,Habitación de hotel boutique,"Hostal Khronos, Twin Ecomony",Eixample,2 huéspedes · 1 dormitorio · 2 camas · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,75",(4 evaluaciones),72 €,144€ en total
6581ffbe7d4586d80596ad32,Habitación privada,"El Faro, habitacion privada 3",Distrito de Horta-Guinardó,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,57",(67 evaluaciones),31 €,62€ en total
6581ffbe7d4586d80596ad33,Habitación de hotel boutique,Urban Boutique Room 4,L'Hospitalet de Llobregat,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Aire acondicionado,10 dic. – 12 dic.,"4,54",(13 evaluaciones),46 €,92€ en total
6581ffbe7d4586d80596ad34,Habitación privada,Beautiful Bedroom Barcelona City Center,Sant Pere-Santa Caterina i la Ribera,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,24 dic. – 26 dic.,"4,84",(108 evaluaciones),66 €,131€ en total
6581ffbe7d4586d80596ad35,Habitación de hotel,Double Eco-room (Double eco-room with private bathroom),Distrito de Sants-Montjuïc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Aire acondicionado,17 dic. – 19 dic.,"4,61",(166 evaluaciones),58 €,116€ en total
6581ffbe7d4586d80596ad36,Habitación privada,Fantastica Habitación #3 a 1 min del Arc de Triomf,Eixample,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina,3 dic. – 5 dic.,"4,75",(189 evaluaciones),63 €,125€ en total
6581ffbe7d4586d80596ad37,Habitación privada,Tu casa Fuera de Casa con desayuno,Sant Adrià de Besòs,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,96",(138 evaluaciones),30 €,59€ en total
6581ffbe7d4586d80596ad38,Alojamiento entero: piso,Sagrada Familia charming,La Sagrada Familia,8 huéspedes · 3 dormitorios · 5 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,82",(377 evaluaciones),165 €,329€ en total
6581ffbe7d4586d80596ad39,Habitación privada,The Room in BCN,Distrito de Sants-Montjuïc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,86",(167 evaluaciones),56 €,112€ en total
6581ffbe7d4586d80596ad3a,Habitación privada,Bowindow Room in Catalan Modernist Apartment,Eixample,"2 huéspedes · 4 dormitorios · 3 camas · 1,5 baños compartidos",Wifi · Cocina · Lavadora,17 dic. – 19 dic.,NA,No hay evaluaciones,62 €,123€ en total
6581ffbe7d4586d80596ad3b,Alojamiento entero: piso,"InBarcelonaSuites, Paseo de Gracia, 4 guests.",Gràcia,4 huéspedes · 1 dormitorio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,85",(225 evaluaciones),136 €,272€ en total
6581ffbe7d4586d80596ad3c,Alojamiento entero: piso,A3 Passeig de Gràcia & Apartment Enjoy it Forever,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,26 nov. – 28 nov.,"4,13",(8 evaluaciones),107 €,213€ en total
6581ffbe7d4586d80596ad3d,Habitación privada,Habitación en piso con una bonita terraza,Pubilla Cases,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Lavadora,26 nov. – 28 nov.,NA,No hay evaluaciones,35 €,70€ en total
6581ffbe7d4586d80596ad3e,Habitación privada,Ciutadella-vila olimpica beach 1,Sant Marti,2 huéspedes · 1 dormitorio · 1 cama · 2 baños compartidos,Wifi · Cocina · Aire acondicionado,31 dic. – 2 ene.,"4,59",(194 evaluaciones),53 €,106€ en total
6581ffbe7d4586d80596ad3f,Alojamiento entero: piso,1-1 · Apartamento a 10 minutos de la Sagrada Familia,Eixample,2 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,87",(15 evaluaciones),112 €,224€ en total
6581ffbe7d4586d80596ad40,Habitación privada,Amplia habitación con terraza y baño privado,Eixample,2 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Lavadora,3 dic. – 5 dic.,"4,88",(113 evaluaciones),86 €,171€ en total
6581ffbe7d4586d80596ad41,Alojamiento entero: piso,Increíble piso de 4BR FUENTES DE MONTJUIC !!!,El Poble Sec,6 huéspedes · 4 dormitorios · 6 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,48",(25 evaluaciones),146 €,292€ en total
6581ffbe7d4586d80596ad42,Habitación privada,"Private Lounge, bathroom & bedroom",L'Antiga Esquerra de l'Eixample,4 huéspedes · 1 dormitorio · 1 cama · 1 baño privado,Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,84",(228 evaluaciones),84 €,167€ en total
6581ffbe7d4586d80596ad43,Habitación privada,2 bed in single room Near Sagrada Familia,Distrito de Horta-Guinardó,"2 huéspedes · 1 dormitorio · 1 cama · 1,5 baños compartidos",Wifi · Cocina · Lavadora · Aire acondicionado,31 dic. – 2 ene.,"4,57",(7 evaluaciones),56 €,111€ en total
6581ffbe7d4586d80596ad44,Alojamiento entero: piso,Bright and roomy flat city center,El Fort Pienc,"6 huéspedes · 4 dormitorios · 4 camas · 1,5 baños",Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,56",(284 evaluaciones),95 €,190€ en total
6581ffbe7d4586d80596ad45,Alojamiento entero: piso,Attic with terrace,Hostafrangs,4 huéspedes · 2 dormitorios · 3 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,82",(400 evaluaciones),127 €,253€ en total
6581ffbe7d4586d80596ad46,Alojamiento entero: piso,ÁTICO CON TERRAZA PRIVADA PLAZA ESPAÑA,Hostafrangs,2 huéspedes · 1 dormitorio · 1 cama · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,79",(263 evaluaciones),111 €,222€ en total
6581ffbe7d4586d80596ad47,Habitación privada,HAB PRIVADA,Ciutat Vella,"2 huéspedes · 3 dormitorios · 1 cama · 1,5 baños compartidos",Wifi · Aire acondicionado,24 dic. – 26 dic.,"4,52",(48 evaluaciones),45 €,90€ en total
6581ffbe7d4586d80596ad48,Habitación privada,Cosy & Warm single bed near (100 m) FCB stadium,Les Corts,1 huésped · Estudio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,56",(10 evaluaciones),32 €,64€ en total
6581ffbe7d4586d80596ad49,Habitación privada,Large room with private bathroom and balcony a,Ciutat Vella,4 huéspedes · 1 dormitorio · 4 camas · 1 baño compartido,17 dic. – 19 dic.,"4,75",NA,No hay evaluaciones,70 €,139€ en total
6581ffbe7d4586d80596ad4a,Alojamiento entero: piso,Cozy small Apartment,Eixample,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,18",(28 evaluaciones),133 €,266€ en total
6581ffbe7d4586d80596ad4b,Habitación privada,KIDS PARADISE WITH A HUGE SUNNY TERRACE IN SANTS,Distrito de Sants-Montjuïc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,87",(163 evaluaciones),53 €,106€ en total
6581ffbe7d4586d80596ad4c,Alojamiento entero: apartamento,💟 BCN Premium Paseo de Gracia: Your Apt & Terrace🧘‍♀️,complejo residencial,7 huéspedes · 3 dormitorios · 5 camas · 2 baños,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,51",(259 evaluaciones),148 €,296€ en total
6581ffbe7d4586d80596ad4d,Alojamiento entero: piso,Bonito piso al lado parque Guell1,Gràcia,4 huéspedes · Estudio · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,10 dic. – 12 dic.,"4,42",(245 evaluaciones),81 €,161€ en total
6581ffbe7d4586d80596ad4e,Alojamiento entero: piso,3-4 · Acogedor apartamento en Barcelona,Eixample,3 huéspedes · 2 dormitorios · 2 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,77",(13 evaluaciones),126 €,251€ en total
6581ffbe7d4586d80596ad4f,Alojamiento entero: piso,Cómodo y económico piso muy cerca del Gótico,El Poble Sec,4 huéspedes · 2 dormitorios · 3 camas · 1 baño,Wifi · Cocina · Lavadora · Aire acondicionado,17 dic. – 19 dic.,"4,58",(257 evaluaciones),108 €,216€ en total
6581ffbe7d4586d80596ad50,Alojamiento entero: piso,Apartamento soleado cerca de Ramblas Wifi *Bcn*,Eixample,6 huéspedes · 2 dormitorios · 3 camas · 1 baño,Tu anfitrión es una empresa · Wifi · Cocina · Lavadora,17 dic. – 19 dic.,"4,15",(66 evaluaciones),118 €,235€ en total
6581ffbe7d4586d80596ad51,Habitación privada,Cómoda habitación doble en casa antigua,Gràcia,"2 huéspedes · 1 dormitorio · 1 cama · 2,5 baños compartidos",Wifi · Lavadora,3 dic. – 5 dic.,"4,8",(54 evaluaciones),45 €,89€ en total
6581ffbe7d4586d80596ad52,Habitación privada,Habitación privada en el gótico,Ciutat Vella,"2 huéspedes · 1 dormitorio · 2 camas · 1,5 baños",Wifi · Cocina · Lavadora,10 dic. – 12 dic.,"4,94",(32 evaluaciones),53 €,105€ en total
6581ffbe7d4586d80596ad53,Habitación privada,2. Room in the city center near Sagrada Familia.,El Fort Pienc,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,26 nov. – 28 nov.,"4,43",(58 evaluaciones),52 €,104€ en total
6581ffbe7d4586d80596ad54,Habitación privada,Chilling Center,L'Antiga Esquerra de l'Eixample,1 huésped · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Aire acondicionado,26 nov. – 28 nov.,"4,57",(7 evaluaciones),57 €,114€ en total
6581ffbe7d4586d80596ad55,Habitación privada,tranquila y confortable habitación SAGRADA FAMILIA,La Sagrada Familia,2 huéspedes · 1 dormitorio · 1 cama · 1 baño compartido,Wifi · Cocina · Lavadora,3 dic. – 5 dic.,"4,59",(34 evaluaciones),57 €,114€ en total
